:START_ID,:END_ID,relation,:TYPE
300918,100918,belong,belong
300919,100919,belong,belong
300920,100920,belong,belong
300921,100921,belong,belong
300922,100922,belong,belong
300923,100923,belong,belong
300924,100924,belong,belong
300925,100925,belong,belong
300926,100926,belong,belong
300927,100927,belong,belong
300928,100928,belong,belong
300929,100929,belong,belong
300930,100930,belong,belong
300931,100931,belong,belong
300932,100932,belong,belong
300933,100933,belong,belong
300934,100934,belong,belong
300935,100935,belong,belong
300936,100936,belong,belong
300937,100937,belong,belong
300938,100938,belong,belong
300939,100939,belong,belong
300940,100940,belong,belong
300941,100941,belong,belong
300942,100942,belong,belong
300943,100943,belong,belong
300944,100944,belong,belong
300945,100945,belong,belong
300946,100946,belong,belong
300947,100947,belong,belong
300948,100948,belong,belong
300949,100949,belong,belong
300950,100950,belong,belong
300951,100951,belong,belong
300952,100952,belong,belong
300953,100953,belong,belong
300954,100954,belong,belong
300955,100955,belong,belong
300956,100956,belong,belong
300957,100957,belong,belong
300958,100958,belong,belong
300959,100959,belong,belong
300960,100960,belong,belong
300961,100961,belong,belong
300962,100962,belong,belong
300963,100963,belong,belong
300964,100964,belong,belong
300965,100965,belong,belong
300966,100966,belong,belong
300967,100967,belong,belong
300968,100968,belong,belong
300969,100969,belong,belong
300970,100970,belong,belong
300971,100971,belong,belong
300972,100972,belong,belong
300973,100973,belong,belong
300974,100974,belong,belong
300975,100975,belong,belong
300976,100976,belong,belong
300977,100977,belong,belong
300978,100978,belong,belong
300979,100979,belong,belong
300980,100980,belong,belong
300981,100981,belong,belong
300982,100982,belong,belong
300983,100983,belong,belong
300984,100984,belong,belong
300985,100985,belong,belong
300986,100986,belong,belong
300987,100987,belong,belong
300988,100988,belong,belong
300989,100989,belong,belong
300990,100990,belong,belong
300991,100991,belong,belong
300992,100992,belong,belong
300993,100993,belong,belong
300994,100994,belong,belong
300995,100995,belong,belong
300996,100996,belong,belong
300997,100997,belong,belong
300998,100998,belong,belong
300999,100999,belong,belong
301000,101000,belong,belong
301001,101001,belong,belong
301002,101002,belong,belong
301003,101003,belong,belong
301004,101004,belong,belong
301005,101005,belong,belong
301006,101006,belong,belong
301007,101007,belong,belong
301008,101008,belong,belong
301009,101009,belong,belong
301010,101010,belong,belong
301011,101011,belong,belong
301012,101012,belong,belong
301013,101013,belong,belong
301014,101014,belong,belong
301015,101015,belong,belong
301016,101016,belong,belong
301017,101017,belong,belong
301018,101018,belong,belong
301019,101019,belong,belong
301020,101020,belong,belong
301021,101021,belong,belong
301022,101022,belong,belong
301023,101023,belong,belong
301024,101024,belong,belong
301025,101025,belong,belong
301026,101026,belong,belong
301027,101027,belong,belong
301028,101028,belong,belong
301029,101029,belong,belong
301030,101030,belong,belong
301031,101031,belong,belong
301032,101032,belong,belong
301033,101033,belong,belong
301034,101034,belong,belong
301035,101035,belong,belong
301036,101036,belong,belong
301037,101037,belong,belong
301038,101038,belong,belong
301039,101039,belong,belong
301040,101040,belong,belong
301041,101041,belong,belong
301042,101042,belong,belong
301043,101043,belong,belong
301044,101044,belong,belong
301045,101045,belong,belong
301046,101046,belong,belong
301047,101047,belong,belong
301048,101048,belong,belong
301049,101049,belong,belong
301050,101050,belong,belong
301051,101051,belong,belong
301052,101052,belong,belong
301053,101053,belong,belong
301054,101054,belong,belong
301055,101055,belong,belong
301056,101056,belong,belong
301057,101057,belong,belong
301058,101058,belong,belong
301059,101059,belong,belong
301060,101060,belong,belong
301061,101061,belong,belong
301062,101062,belong,belong
301063,101063,belong,belong
301064,101064,belong,belong
301065,101065,belong,belong
301066,101066,belong,belong
301067,101067,belong,belong
301068,101068,belong,belong
301069,101069,belong,belong
301070,101070,belong,belong
301071,101071,belong,belong
301072,101072,belong,belong
301073,101073,belong,belong
301074,101074,belong,belong
301075,101075,belong,belong
301076,101076,belong,belong
301077,101077,belong,belong
301078,101078,belong,belong
301079,101079,belong,belong
301080,101080,belong,belong
301081,101081,belong,belong
301082,101082,belong,belong
301083,101083,belong,belong
301084,101084,belong,belong
301085,101085,belong,belong
301086,101086,belong,belong
301087,101087,belong,belong
301088,101088,belong,belong
301089,101089,belong,belong
301090,101090,belong,belong
301091,101091,belong,belong
301092,101092,belong,belong
301093,101093,belong,belong
301094,101094,belong,belong
301095,101095,belong,belong
301096,101096,belong,belong
301097,101097,belong,belong
301098,101098,belong,belong
301099,101099,belong,belong
301100,101100,belong,belong
301101,101101,belong,belong
301102,101102,belong,belong
301103,101103,belong,belong
301104,101104,belong,belong
301105,101105,belong,belong
301106,101106,belong,belong
301107,101107,belong,belong
301108,101108,belong,belong
301109,101109,belong,belong
301110,101110,belong,belong
301111,101111,belong,belong
301112,101112,belong,belong
301113,101113,belong,belong
301114,101114,belong,belong
301115,101115,belong,belong
301116,101116,belong,belong
301117,101117,belong,belong
301118,101118,belong,belong
301119,101119,belong,belong
301120,101120,belong,belong
301121,101121,belong,belong
301122,101122,belong,belong
301123,101123,belong,belong
301124,101124,belong,belong
301125,101125,belong,belong
